CustomerNo,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_segment,RFM_score,Segment
17600.0,18,1,1049.76,5,1,1,511,7,Potential Loyalist
17601.0,30,2,1547.6399999999999,5,1,2,512,8,Potential Loyalist
17602.0,3,8,42309.93,5,1,5,515,11,Loyal Customers
17603.0,51,2,2061.15,5,1,2,512,8,Potential Loyalist
17604.0,218,2,2049.2799999999997,3,1,2,312,6,Potential Loyalist
17608.0,34,2,2519.12,5,1,2,512,8,Potential Loyalist
17609.0,41,6,7711.67,5,1,4,514,10,Loyal Customers
17611.0,4,19,28721.23,5,1,5,515,11,Loyal Customers
17612.0,54,9,18444.28,5,1,5,515,11,Loyal Customers
17613.0,23,17,28572.44,5,1,5,515,11,Loyal Customers
17614.0,58,1,2798.6,5,1,2,512,8,Potential Loyalist
17615.0,131,3,1772.93,4,1,2,412,7,Potential Loyalist
17616.0,174,3,2880.64,3,1,2,312,6,Potential Loyalist
17618.0,6,4,20985.8,5,1,5,515,11,Loyal Customers
17619.0,313,1,1490.6299999999999,1,1,2,112,4,At Risk
17620.0,60,1,698.4,5,1,1,511,7,Potential Loyalist
17621.0,22,4,6595.98,5,1,3,513,9,Loyal Customers
17623.0,33,1,3256.0,5,1,3,513,9,Loyal Customers
17624.0,15,2,5100.7,5,1,3,513,9,Loyal Customers
17625.0,19,4,14159.05,5,1,4,514,10,Loyal Customers
17628.0,82,1,887.12,4,1,1,411,6,Potential Loyalist
17629.0,6,9,17117.64,5,1,5,515,11,Loyal Customers
17630.0,170,2,2135.56,3,1,2,312,6,Potential Loyalist
17631.0,2,3,3185.55,5,1,2,512,8,Potential Loyalist
17633.0,32,7,6951.05,5,1,4,514,10,Loyal Customers
17634.0,37,9,11006.37,5,1,4,514,10,Loyal Customers
17636.0,9,2,1880.02,5,1,2,512,8,Potential Loyalist
17637.0,32,3,3487.59,5,1,3,513,9,Loyal Customers
17638.0,235,1,3562.7599999999998,2,1,3,213,6,Potential Loyalist
17639.0,277,1,613.41,2,1,1,211,4,At Risk
17640.0,87,1,3199.34,4,1,2,412,7,Potential Loyalist
17642.0,120,3,9478.84,4,1,4,414,9,Loyal Customers
17643.0,374,1,831.87,1,1,1,111,3,At Risk
17644.0,2,18,22114.09,5,1,5,515,11,Loyal Customers
17646.0,220,5,16378.27,3,1,5,315,9,Loyal Customers
17647.0,66,1,443.8,5,1,1,511,7,Potential Loyalist
17648.0,61,6,6863.58,5,1,4,514,10,Loyal Customers
17649.0,135,2,4473.72,4,1,3,413,8,Potential Loyalist
17650.0,22,2,2502.0099999999998,5,1,2,512,8,Potential Loyalist
17651.0,12,15,31199.64,5,1,5,515,11,Loyal Customers
17652.0,26,19,29678.67,5,1,5,515,11,Loyal Customers
17653.0,30,5,15417.39,5,1,5,515,11,Loyal Customers
17654.0,278,1,540.6899999999999,2,1,1,211,4,At Risk
17655.0,11,8,11501.19,5,1,4,514,10,Loyal Customers
17656.0,74,6,16066.92,5,1,5,515,11,Loyal Customers
17658.0,11,3,6347.74,5,1,3,513,9,Loyal Customers
17659.0,4,14,17981.65,5,1,5,515,11,Loyal Customers
17660.0,142,2,2913.81,4,1,2,412,7,Potential Loyalist
17663.0,26,11,16332.34,5,1,5,515,11,Loyal Customers
17664.0,19,2,6748.3,5,1,4,514,10,Loyal Customers
17665.0,214,1,815.77,3,1,1,311,5,At Risk
17666.0,4,2,5553.68,5,1,3,513,9,Loyal Customers
17667.0,67,8,24051.41,5,1,5,515,11,Loyal Customers
17668.0,2,2,867.37,5,1,1,511,7,Potential Loyalist
17669.0,43,7,14267.1,5,1,4,514,10,Loyal Customers
17670.0,228,1,1338.1399999999999,2,1,1,211,4,At Risk
17671.0,16,6,6576.9,5,1,3,513,9,Loyal Customers
17672.0,44,4,20319.21,5,1,5,515,11,Loyal Customers
17673.0,2,7,16114.189999999999,5,1,5,515,11,Loyal Customers
17674.0,75,2,7453.48,5,1,4,514,10,Loyal Customers
17675.0,2,41,95999.56,5,1,5,515,11,Loyal Customers
17676.0,5,6,8804.92,5,1,4,514,10,Loyal Customers
17677.0,2,43,82432.46,5,1,5,515,11,Loyal Customers
17678.0,264,1,2427.22,2,1,2,212,5,At Risk
17679.0,53,2,9514.26,5,1,4,514,10,Loyal Customers
17680.0,24,2,2881.62,5,1,2,512,8,Potential Loyalist
17682.0,11,8,12048.92,5,1,4,514,10,Loyal Customers
17683.0,5,1,14.48,5,1,1,511,7,Potential Loyalist
17684.0,44,2,9147.47,5,1,4,514,10,Loyal Customers
17685.0,17,7,21174.03,5,1,5,515,11,Loyal Customers
17686.0,8,7,26591.23,5,1,5,515,11,Loyal Customers
17690.0,31,16,24612.96,5,1,5,515,11,Loyal Customers
17691.0,359,2,1670.98,1,1,2,112,4,At Risk
17692.0,128,6,7192.17,4,1,4,414,9,Loyal Customers
17693.0,137,4,13978.98,4,1,4,414,9,Loyal Customers
17694.0,142,1,2176.38,4,1,2,412,7,Potential Loyalist
17695.0,132,2,8768.26,4,1,4,414,9,Loyal Customers
17696.0,39,14,19988.37,5,1,5,515,11,Loyal Customers
17697.0,162,2,1315.75,3,1,1,311,5,At Risk
17698.0,261,1,1112.07,2,1,1,211,4,At Risk
17699.0,5,1,14.48,5,1,1,511,7,Potential Loyalist
17700.0,17,6,13081.1,5,1,4,514,10,Loyal Customers
17701.0,253,1,1306.76,2,1,1,211,4,At Risk
17702.0,31,6,11105.06,5,1,4,514,10,Loyal Customers
17703.0,36,4,6872.05,5,1,4,514,10,Loyal Customers
17704.0,169,2,4301.49,3,1,3,313,7,Potential Loyalist
17705.0,4,10,9489.04,5,1,4,514,10,Loyal Customers
17706.0,5,22,46184.73,5,1,5,515,11,Loyal Customers
17707.0,186,2,1632.0,3,1,2,312,6,Potential Loyalist
17708.0,188,2,1192.1799999999998,3,1,1,311,5,At Risk
17709.0,170,1,315.13,3,1,1,311,5,At Risk
17711.0,11,2,2218.9900000000002,5,1,2,512,8,Potential Loyalist
17712.0,45,2,2450.63,5,1,2,512,8,Potential Loyalist
17713.0,278,2,19404.69,2,1,5,215,8,Potential Loyalist
17714.0,321,1,1099.6599999999999,1,1,1,111,3,At Risk
17715.0,201,3,5897.47,3,1,3,313,7,Potential Loyalist
17716.0,23,13,36767.34,5,1,5,515,11,Loyal Customers
17718.0,233,1,993.4699999999999,2,1,1,211,4,At Risk
17719.0,38,18,30662.84,5,1,5,515,11,Loyal Customers
17720.0,27,4,7129.75,5,1,4,514,10,Loyal Customers
17721.0,73,1,6289.66,5,1,3,513,9,Loyal Customers
17722.0,97,6,18496.15,4,1,5,415,10,Loyal Customers
17723.0,128,6,11473.34,4,1,4,414,9,Loyal Customers
17724.0,58,4,3982.27,5,1,3,513,9,Loyal Customers
17725.0,17,14,24448.09,5,1,5,515,11,Loyal Customers
17727.0,10,2,4190.31,5,1,3,513,9,Loyal Customers
17728.0,4,4,15606.43,5,1,5,515,11,Loyal Customers
17730.0,4,15,39796.57,5,1,5,515,11,Loyal Customers
17731.0,80,5,4806.99,4,1,3,413,8,Potential Loyalist
17732.0,5,2,1241.3400000000001,5,1,1,511,7,Potential Loyalist
17733.0,39,2,5455.07,5,1,3,513,9,Loyal Customers
17734.0,54,3,5043.4800000000005,5,1,3,513,9,Loyal Customers
17735.0,3,19,80240.9,5,1,5,515,11,Loyal Customers
17736.0,10,4,2646.92,5,1,2,512,8,Potential Loyalist
17737.0,10,2,985.92,5,1,1,511,7,Potential Loyalist
17738.0,20,5,12254.72,5,1,4,514,10,Loyal Customers
17739.0,4,9,10612.37,5,1,4,514,10,Loyal Customers
17740.0,234,1,7964.2,2,1,4,214,7,Potential Loyalist
17742.0,114,2,1276.04,4,1,1,411,6,Potential Loyalist
17744.0,4,7,34331.4,5,1,5,515,11,Loyal Customers
17745.0,354,1,707.28,1,1,1,111,3,At Risk
17746.0,235,2,367.77,2,1,1,211,4,At Risk
17747.0,101,2,179.03000000000003,4,1,1,411,6,Potential Loyalist
17749.0,179,2,3971.02,3,1,3,313,7,Potential Loyalist
17750.0,6,9,38516.88,5,1,5,515,11,Loyal Customers
17752.0,360,1,2050.56,1,1,2,112,4,At Risk
17753.0,302,1,69.17999999999999,1,1,1,111,3,At Risk
17754.0,1,6,16384.07,5,1,5,515,11,Loyal Customers
17755.0,102,1,3547.36,4,1,3,413,8,Potential Loyalist
17757.0,2,31,36550.94,5,1,5,515,11,Loyal Customers
17758.0,20,10,30960.13,5,1,5,515,11,Loyal Customers
17759.0,18,3,7972.88,5,1,4,514,10,Loyal Customers
17760.0,22,2,2744.27,5,1,2,512,8,Potential Loyalist
17761.0,33,1,4809.780000000001,5,1,3,513,9,Loyal Customers
17763.0,264,1,138.35999999999999,2,1,1,211,4,At Risk
17764.0,51,3,4415.89,5,1,3,513,9,Loyal Customers
17765.0,159,3,1719.8899999999999,3,1,2,312,6,Potential Loyalist
17766.0,290,1,1074.32,2,1,1,211,4,At Risk
17767.0,16,2,2032.7,5,1,2,512,8,Potential Loyalist
17768.0,9,3,11545.28,5,1,4,514,10,Loyal Customers
17769.0,13,12,20626.85,5,1,5,515,11,Loyal Customers
17770.0,199,5,4913.1,3,1,3,313,7,Potential Loyalist
17771.0,57,2,3114.77,5,1,2,512,8,Potential Loyalist
17772.0,11,2,378.54,5,1,1,511,7,Potential Loyalist
17774.0,97,5,6430.2,4,1,3,413,8,Potential Loyalist
17775.0,255,1,795.8399999999999,2,1,1,211,4,At Risk
17777.0,25,3,5749.05,5,1,3,513,9,Loyal Customers
17779.0,22,5,4507.8099999999995,5,1,3,513,9,Loyal Customers
17781.0,160,2,541.22,3,1,1,311,5,At Risk
17783.0,73,2,3894.12,5,1,3,513,9,Loyal Customers
17785.0,54,1,821.9,5,1,1,511,7,Potential Loyalist
17786.0,86,2,2193.83,4,1,2,412,7,Potential Loyalist
17787.0,10,5,13683.19,5,1,4,514,10,Loyal Customers
17788.0,74,2,3293.26,5,1,3,513,9,Loyal Customers
17789.0,282,1,989.86,2,1,1,211,4,At Risk
17790.0,27,14,10571.14,5,1,4,514,10,Loyal Customers
17791.0,30,1,520.47,5,1,1,511,7,Potential Loyalist
17793.0,26,1,2624.2000000000003,5,1,2,512,8,Potential Loyalist
17795.0,180,2,3477.56,3,1,3,313,7,Potential Loyalist
17796.0,41,5,2526.22,5,1,2,512,8,Potential Loyalist
17797.0,23,3,5811.59,5,1,3,513,9,Loyal Customers
17799.0,23,11,19683.68,5,1,5,515,11,Loyal Customers
17800.0,38,9,8421.529999999999,5,1,4,514,10,Loyal Customers
17802.0,83,5,9935.08,4,1,4,414,9,Loyal Customers
17805.0,74,1,5425.36,5,1,3,513,9,Loyal Customers
17806.0,12,1,4530.58,5,1,3,513,9,Loyal Customers
17809.0,17,14,24991.0,5,1,5,515,11,Loyal Customers
17810.0,323,1,1040.15,1,1,1,111,3,At Risk
17811.0,5,51,47492.78,5,2,5,525,12,Champions
17812.0,13,4,2872.88,5,1,2,512,8,Potential Loyalist
17813.0,15,7,8806.2,5,1,4,514,10,Loyal Customers
17816.0,37,4,313.99,5,1,1,511,7,Potential Loyalist
17817.0,5,3,803.34,5,1,1,511,7,Potential Loyalist
17819.0,72,8,14277.869999999999,5,1,4,514,10,Loyal Customers
17820.0,192,2,-75.89,3,1,1,311,5,At Risk
17823.0,15,1,36.12,5,1,1,511,7,Potential Loyalist
17824.0,52,1,4488.12,5,1,3,513,9,Loyal Customers
17827.0,6,6,13361.15,5,1,4,514,10,Loyal Customers
17828.0,9,8,7700.33,5,1,4,514,10,Loyal Customers
17829.0,299,1,5995.24,2,1,3,213,6,Potential Loyalist
17830.0,2,3,1128.16,5,1,1,511,7,Potential Loyalist
17831.0,34,1,159.24,5,1,1,511,7,Potential Loyalist
17832.0,50,2,2328.53,5,1,2,512,8,Potential Loyalist
17835.0,3,3,2980.21,5,1,2,512,8,Potential Loyalist
17836.0,48,2,1171.03,5,1,1,511,7,Potential Loyalist
17837.0,43,10,6715.58,5,1,4,514,10,Loyal Customers
17838.0,27,6,17099.23,5,1,5,515,11,Loyal Customers
17839.0,43,1,2941.74,5,1,2,512,8,Potential Loyalist
17841.0,2,170,250424.13,5,4,5,545,14,Champions
17843.0,304,1,1104.59,1,1,1,111,3,At Risk
17844.0,107,1,585.8,4,1,1,411,6,Potential Loyalist
17846.0,122,1,13882.59,4,1,4,414,9,Loyal Customers
17848.0,82,10,21855.1,4,1,5,415,10,Loyal Customers
17849.0,219,4,1789.3799999999999,3,1,2,312,6,Potential Loyalist
17850.0,303,35,22451.56,1,1,5,115,7,Potential Loyalist
17852.0,12,2,333.17,5,1,1,511,7,Potential Loyalist
17854.0,186,2,1180.0,3,1,1,311,5,At Risk
17855.0,373,1,2233.23,1,1,2,112,4,At Risk
17856.0,2,7,15836.970000000001,5,1,5,515,11,Loyal Customers
17857.0,4,24,167081.18,5,1,5,515,11,Loyal Customers
17858.0,6,14,32280.52,5,1,5,515,11,Loyal Customers
17859.0,305,1,994.5600000000001,1,1,1,111,3,At Risk
17860.0,369,1,1173.13,1,1,1,111,3,At Risk
17861.0,4,9,20042.399999999998,5,1,5,515,11,Loyal Customers
17862.0,324,1,1363.9399999999998,1,1,1,111,3,At Risk
17863.0,60,6,29979.079999999998,5,1,5,515,11,Loyal Customers
17864.0,13,3,7495.37,5,1,4,514,10,Loyal Customers
17865.0,31,27,68800.06999999999,5,1,5,515,11,Loyal Customers
17866.0,143,2,2106.84,4,1,2,412,7,Potential Loyalist
17867.0,31,9,2825.7700000000004,5,1,2,512,8,Potential Loyalist
17869.0,108,6,1792.72,4,1,2,412,7,Potential Loyalist
17870.0,3,14,15343.81,5,1,5,515,11,Loyal Customers
17871.0,205,1,2025.0,3,1,2,312,6,Potential Loyalist
17872.0,59,1,6717.5599999999995,5,1,4,514,10,Loyal Customers
17873.0,81,6,11770.68,4,1,4,414,9,Loyal Customers
17874.0,86,8,2851.61,4,1,2,412,7,Potential Loyalist
17877.0,171,1,1247.98,3,1,1,311,5,At Risk
17878.0,44,1,4474.16,5,1,3,513,9,Loyal Customers
17879.0,174,1,644.1800000000001,3,1,1,311,5,At Risk
17880.0,365,1,3688.7,1,1,3,113,5,At Risk
17881.0,305,1,464.68,1,1,1,111,3,At Risk
17883.0,4,4,2862.13,5,1,2,512,8,Potential Loyalist
17884.0,4,4,7849.74,5,1,4,514,10,Loyal Customers
17885.0,13,2,3500.41,5,1,3,513,9,Loyal Customers
17886.0,32,3,5685.53,5,1,3,513,9,Loyal Customers
17887.0,130,1,421.58,4,1,1,411,6,Potential Loyalist
17888.0,19,11,8869.07,5,1,4,514,10,Loyal Customers
17889.0,213,2,995.63,3,1,1,311,5,At Risk
17890.0,323,2,4721.8099999999995,1,1,3,113,5,At Risk
17891.0,163,1,4237.04,3,1,3,313,7,Potential Loyalist
17892.0,57,3,1367.31,5,1,1,511,7,Potential Loyalist
17893.0,226,2,7079.84,2,1,4,214,7,Potential Loyalist
17894.0,52,9,5262.43,5,1,3,513,9,Loyal Customers
17895.0,45,2,1435.3799999999999,5,1,2,512,8,Potential Loyalist
17896.0,24,1,3215.52,5,1,2,512,8,Potential Loyalist
17897.0,173,5,10021.199999999999,3,1,4,314,8,Potential Loyalist
17898.0,86,2,2103.36,4,1,2,412,7,Potential Loyalist
17899.0,160,1,1900.9,3,1,2,312,6,Potential Loyalist
17900.0,165,4,-2.842170943040401e-14,3,1,1,311,5,At Risk
17901.0,30,2,5450.5,5,1,3,513,9,Loyal Customers
17904.0,22,3,12265.49,5,1,4,514,10,Loyal Customers
17905.0,72,4,4980.4,5,1,3,513,9,Loyal Customers
17906.0,248,1,341.2,2,1,1,211,4,At Risk
17908.0,374,1,1945.6599999999999,1,1,2,112,4,At Risk
17911.0,10,1,1517.1200000000001,5,1,2,512,8,Potential Loyalist
17912.0,311,6,2167.65,1,1,2,112,4,At Risk
17913.0,59,2,3334.74,5,1,3,513,9,Loyal Customers
17914.0,4,1,2870.9300000000003,5,1,2,512,8,Potential Loyalist
17917.0,46,4,7680.38,5,1,4,514,10,Loyal Customers
17919.0,89,2,15796.55,4,1,5,415,10,Loyal Customers
17920.0,5,17,26696.38,5,1,5,515,11,Loyal Customers
17921.0,65,4,5022.07,5,1,3,513,9,Loyal Customers
17923.0,283,1,725.0,2,1,1,211,4,At Risk
17924.0,2,13,13827.89,5,1,4,514,10,Loyal Customers
17925.0,29,2,1023.72,5,1,1,511,7,Potential Loyalist
17926.0,134,4,22406.94,4,1,5,415,10,Loyal Customers
17928.0,46,2,862.12,5,1,1,511,7,Potential Loyalist
17929.0,12,5,1747.8400000000001,5,1,2,512,8,Potential Loyalist
17930.0,36,5,18121.239999999998,5,1,5,515,11,Loyal Customers
17931.0,135,2,2958.59,4,1,2,412,7,Potential Loyalist
17932.0,30,3,9265.61,5,1,4,514,10,Loyal Customers
17933.0,267,1,707.26,2,1,1,211,4,At Risk
17934.0,52,3,10554.95,5,1,4,514,10,Loyal Customers
17935.0,139,2,951.79,4,1,1,411,6,Potential Loyalist
17936.0,6,2,1618.99,5,1,2,512,8,Potential Loyalist
17937.0,9,7,20984.899999999998,5,1,5,515,11,Loyal Customers
17939.0,160,1,511.54,3,1,1,311,5,At Risk
17940.0,50,9,97787.26,5,1,5,515,11,Loyal Customers
17941.0,131,1,2896.08,4,1,2,412,7,Potential Loyalist
17942.0,8,1,235.22,5,1,1,511,7,Potential Loyalist
17946.0,234,2,866.96,2,1,1,211,4,At Risk
17947.0,38,1,1902.84,5,1,2,512,8,Potential Loyalist
17948.0,148,1,1843.2,4,1,2,412,7,Potential Loyalist
17949.0,2,49,313941.05,5,1,5,515,11,Loyal Customers
17950.0,73,4,3989.13,5,1,3,513,9,Loyal Customers
17951.0,40,4,7268.4400000000005,5,1,4,514,10,Loyal Customers
17952.0,352,1,139.55,1,1,1,111,3,At Risk
17953.0,233,1,5751.599999999999,2,1,3,213,6,Potential Loyalist
17954.0,6,16,23025.73,5,1,5,515,11,Loyal Customers
17955.0,199,4,3369.38,3,1,3,313,7,Potential Loyalist
17956.0,197,2,14367.22,3,1,4,314,8,Potential Loyalist
17957.0,67,1,2932.29,5,1,2,512,8,Potential Loyalist
17958.0,117,1,1369.72,4,1,1,411,6,Potential Loyalist
17959.0,197,1,673.73,3,1,1,311,5,At Risk
17960.0,172,1,495.82,3,1,1,311,5,At Risk
17961.0,22,39,6902.639999999999,5,1,4,514,10,Loyal Customers
17962.0,143,1,1406.77,4,1,1,411,6,Potential Loyalist
17964.0,32,2,3438.71,5,1,3,513,9,Loyal Customers
17965.0,38,14,18145.06,5,1,5,515,11,Loyal Customers
17966.0,38,5,27479.52,5,1,5,515,11,Loyal Customers
17967.0,32,2,10141.93,5,1,4,514,10,Loyal Customers
17968.0,374,1,1794.93,1,1,2,112,4,At Risk
17969.0,167,3,6386.3099999999995,3,1,3,313,7,Potential Loyalist
17970.0,212,1,5834.88,3,1,3,313,7,Potential Loyalist
17972.0,242,1,507.53000000000003,2,1,1,211,4,At Risk
17973.0,27,3,9069.08,5,1,4,514,10,Loyal Customers
17974.0,25,4,5923.47,5,1,3,513,9,Loyal Customers
17975.0,16,14,19720.05,5,1,5,515,11,Loyal Customers
17976.0,373,1,1282.93,1,1,1,111,3,At Risk
17977.0,30,2,3948.56,5,1,3,513,9,Loyal Customers
17978.0,366,1,5423.479999999999,1,1,3,113,5,At Risk
17979.0,36,5,4548.5599999999995,5,1,3,513,9,Loyal Customers
17980.0,166,3,7822.98,3,1,4,314,8,Potential Loyalist
17981.0,78,1,6840.68,4,1,4,414,9,Loyal Customers
17984.0,146,1,1161.05,4,1,1,411,6,Potential Loyalist
17985.0,23,1,2399.84,5,1,2,512,8,Potential Loyalist
17986.0,57,1,61.900000000000006,5,1,1,511,7,Potential Loyalist
17987.0,186,1,2878.8,3,1,2,312,6,Potential Loyalist
17988.0,12,8,514.28,5,1,1,511,7,Potential Loyalist
17990.0,237,3,4889.639999999999,2,1,3,213,6,Potential Loyalist
17991.0,226,2,351.84999999999997,2,1,1,211,4,At Risk
17994.0,122,7,5517.62,4,1,3,413,8,Potential Loyalist
17995.0,282,1,1441.16,2,1,2,212,5,At Risk
17997.0,75,12,22628.28,5,1,5,515,11,Loyal Customers
17999.0,38,3,8074.26,5,1,4,514,10,Loyal Customers
18001.0,13,2,3636.75,5,1,3,513,9,Loyal Customers
18004.0,363,1,912.15,1,1,1,111,3,At Risk
18005.0,4,2,777.76,5,1,1,511,7,Potential Loyalist
18006.0,24,1,2710.76,5,1,2,512,8,Potential Loyalist
18008.0,71,9,18375.329999999998,5,1,5,515,11,Loyal Customers
18009.0,236,2,1473.24,2,1,2,212,5,At Risk
18010.0,257,1,794.15,2,1,1,211,4,At Risk
18011.0,374,1,821.04,1,1,1,111,3,At Risk
18013.0,156,2,3113.57,3,1,2,312,6,Potential Loyalist
18014.0,29,1,806.32,5,1,1,511,7,Potential Loyalist
18015.0,5,1,1013.09,5,1,1,511,7,Potential Loyalist
18016.0,33,5,11806.2,5,1,4,514,10,Loyal Customers
18017.0,82,3,1805.0,4,1,2,412,7,Potential Loyalist
18018.0,109,2,688.8199999999999,4,1,1,411,6,Potential Loyalist
18019.0,52,1,111.14,5,1,1,511,7,Potential Loyalist
18022.0,36,1,7815.27,5,1,4,514,10,Loyal Customers
18024.0,153,3,1759.66,3,1,2,312,6,Potential Loyalist
18027.0,99,1,917.67,4,1,1,411,6,Potential Loyalist
18030.0,5,3,727.0899999999999,5,1,1,511,7,Potential Loyalist
18032.0,335,1,505.8,1,1,1,111,3,At Risk
18033.0,66,1,2636.77,5,1,2,512,8,Potential Loyalist
18034.0,22,2,6146.54,5,1,3,513,9,Loyal Customers
18035.0,36,3,6705.5599999999995,5,1,4,514,10,Loyal Customers
18036.0,33,3,2487.82,5,1,2,512,8,Potential Loyalist
18037.0,155,6,264.51,3,1,1,311,5,At Risk
18040.0,20,2,1573.3400000000001,5,1,2,512,8,Potential Loyalist
18041.0,12,22,40947.4,5,1,5,515,11,Loyal Customers
18042.0,54,1,507.39,5,1,1,511,7,Potential Loyalist
18043.0,25,3,3222.62,5,1,3,513,9,Loyal Customers
18044.0,5,11,12105.12,5,1,4,514,10,Loyal Customers
18045.0,46,1,1585.28,5,1,2,512,8,Potential Loyalist
18048.0,204,2,1478.48,3,1,2,312,6,Potential Loyalist
18050.0,360,1,486.21999999999997,1,1,1,111,3,At Risk
18053.0,67,2,3389.79,5,1,3,513,9,Loyal Customers
18055.0,8,11,29394.33,5,1,5,515,11,Loyal Customers
18056.0,289,1,2535.22,2,1,2,212,5,At Risk
18058.0,10,1,544.72,5,1,1,511,7,Potential Loyalist
18059.0,10,4,2978.7599999999998,5,1,2,512,8,Potential Loyalist
18061.0,22,10,11962.8,5,1,4,514,10,Loyal Customers
18062.0,174,3,4797.9,3,1,3,313,7,Potential Loyalist
18064.0,134,2,3441.3599999999997,4,1,3,413,8,Potential Loyalist
18065.0,6,15,11629.85,5,1,4,514,10,Loyal Customers
18066.0,76,1,1432.6599999999999,4,1,2,412,7,Potential Loyalist
18067.0,41,1,2331.3199999999997,5,1,2,512,8,Potential Loyalist
18068.0,290,1,165.72,2,1,1,211,4,At Risk
18069.0,27,7,14843.33,5,1,5,515,11,Loyal Customers
18071.0,258,2,3128.97,2,1,2,212,5,At Risk
18072.0,156,2,504.48,3,1,1,311,5,At Risk
18073.0,115,13,35540.71,4,1,5,415,10,Loyal Customers
18074.0,374,1,2449.37,1,1,2,112,4,At Risk
18075.0,24,14,17329.51,5,1,5,515,11,Loyal Customers
18077.0,9,11,20651.079999999998,5,1,5,515,11,Loyal Customers
18078.0,218,2,1830.61,3,1,2,312,6,Potential Loyalist
18079.0,46,4,79005.63,5,1,5,515,11,Loyal Customers
18080.0,19,2,7841.16,5,1,4,514,10,Loyal Customers
18081.0,37,3,2350.66,5,1,2,512,8,Potential Loyalist
18082.0,26,1,6871.59,5,1,4,514,10,Loyal Customers
18084.0,17,2,1899.29,5,1,2,512,8,Potential Loyalist
18085.0,331,2,3422.91,1,1,3,113,5,At Risk
18086.0,275,1,1130.58,2,1,1,211,4,At Risk
18087.0,145,3,39581.22,4,1,5,415,10,Loyal Customers
18088.0,62,1,1254.42,5,1,1,511,7,Potential Loyalist
18092.0,3,12,51660.659999999996,5,1,5,515,11,Loyal Customers
18093.0,94,5,16289.119999999999,4,1,5,415,10,Loyal Customers
18094.0,82,7,28508.039999999997,4,1,5,415,10,Loyal Customers
18095.0,313,2,4889.59,1,1,3,113,5,At Risk
18096.0,12,3,7800.18,5,1,4,514,10,Loyal Customers
18097.0,8,7,18015.34,5,1,5,515,11,Loyal Customers
18099.0,128,1,1699.71,4,1,2,412,7,Potential Loyalist
18101.0,12,2,770.44,5,1,1,511,7,Potential Loyalist
18102.0,1,60,897137.36,5,2,5,525,12,Champions
18104.0,38,1,4484.0199999999995,5,1,3,513,9,Loyal Customers
18105.0,38,1,587.7,5,1,1,511,7,Potential Loyalist
18106.0,330,1,1723.71,1,1,2,112,4,At Risk
18108.0,249,2,1111.77,2,1,1,211,4,At Risk
18109.0,2,31,47157.95,5,1,5,515,11,Loyal Customers
18110.0,20,2,838.84,5,1,1,511,7,Potential Loyalist
18112.0,13,2,2226.91,5,1,2,512,8,Potential Loyalist
18113.0,369,1,816.48,1,1,1,111,3,At Risk
18114.0,291,1,789.3,2,1,1,211,4,At Risk
18116.0,68,8,9794.11,5,1,4,514,10,Loyal Customers
18117.0,26,1,6513.0,5,1,3,513,9,Loyal Customers
18118.0,11,31,32801.82,5,1,5,515,11,Loyal Customers
18119.0,368,1,1456.07,1,1,2,112,4,At Risk
18120.0,215,1,431.63,3,1,1,311,5,At Risk
18121.0,150,2,5158.599999999999,4,1,3,413,8,Potential Loyalist
18122.0,9,6,12182.02,5,1,4,514,10,Loyal Customers
18123.0,25,2,6269.59,5,1,3,513,9,Loyal Customers
18125.0,30,5,9285.69,5,1,4,514,10,Loyal Customers
18126.0,61,1,1525.71,5,1,2,512,8,Potential Loyalist
18127.0,20,3,2272.32,5,1,2,512,8,Potential Loyalist
18129.0,244,1,607.37,2,1,1,211,4,At Risk
18130.0,9,4,8280.33,5,1,4,514,10,Loyal Customers
18133.0,213,1,14796.000000000002,3,1,5,315,9,Loyal Customers
18135.0,30,5,4275.82,5,1,3,513,9,Loyal Customers
18136.0,64,4,4604.04,5,1,3,513,9,Loyal Customers
18138.0,296,1,545.9,2,1,1,211,4,At Risk
18139.0,18,6,58913.049999999996,5,1,5,515,11,Loyal Customers
18141.0,361,1,-159.24,1,1,1,111,3,At Risk
18142.0,152,4,14090.039999999999,3,1,4,314,8,Potential Loyalist
18143.0,117,2,6075.47,4,1,3,413,8,Potential Loyalist
18144.0,8,12,15681.220000000001,5,1,5,515,11,Loyal Customers
18145.0,13,4,24708.38,5,1,5,515,11,Loyal Customers
18146.0,141,2,1732.1100000000001,4,1,2,412,7,Potential Loyalist
18147.0,46,2,2264.44,5,1,2,512,8,Potential Loyalist
18149.0,51,3,3618.46,5,1,3,513,9,Loyal Customers
18150.0,33,3,3983.42,5,1,3,513,9,Loyal Customers
18151.0,135,2,4063.47,4,1,3,413,8,Potential Loyalist
18154.0,4,2,2363.58,5,1,2,512,8,Potential Loyalist
18155.0,76,4,3000.7599999999998,4,1,2,412,7,Potential Loyalist
18156.0,13,2,2274.21,5,1,2,512,8,Potential Loyalist
18158.0,10,3,3158.68,5,1,2,512,8,Potential Loyalist
18159.0,302,1,1968.08,1,1,2,112,4,At Risk
18160.0,58,2,3598.12,5,1,3,513,9,Loyal Customers
18161.0,11,6,8421.09,5,1,4,514,10,Loyal Customers
18164.0,32,2,2280.17,5,1,2,512,8,Potential Loyalist
18165.0,178,1,2913.76,3,1,2,312,6,Potential Loyalist
